1219228413	20250106	202501	2025	2025.0164	MOS	MUSLIM				MOS					USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-2.70270270270271	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250107100000	https://eturbonews.com/muslim-advocates-screams-bloody-murder-marriott-refuses-cancel-act-america-convention/
1219228414	20250106	202501	2025	2025.0164	USA	UNITED STATES	USA								MOS	MUSLIM				MOS					1	043	043	04	1	2.8	4	1	4	-2.70270270270271	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20250107100000	https://eturbonews.com/muslim-advocates-screams-bloody-murder-marriott-refuses-cancel-act-america-convention/
1219228415	20250107	202501	2025	2025.0192											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	12	1	4	0.14306151645207	0								4	Camden Haven, New South Wales, Australia	AS	AS02	5096	-31.6448	152.795	-1583170	4	Camden Haven, New South Wales, Australia	AS	AS02	5096	-31.6448	152.795	-1583170	20250107100000	https://www.camdencourier.com.au/story/8860762/chris-smith-to-be-broadcast-on-newcastle-radio-station-2hd/?cs=305
1219228416	20250107	202501	2025	2025.0192											AUS	AUSTRALIA	AUS								1	112	112	11	3	-2.0	4	1	4	0.14306151645207	0								4	Camden Haven, New South Wales, Australia	AS	AS02	5096	-31.6448	152.795	-1583170	4	Camden Haven, New South Wales, Australia	AS	AS02	5096	-31.6448	152.795	-1583170	20250107100000	https://www.camdencourier.com.au/story/8860762/chris-smith-to-be-broadcast-on-newcastle-radio-station-2hd/?cs=305
1219228417	20250107	202501	2025	2025.0192											BGD	BANGLADESH	BGD								1	173	173	17	4	-5.0	2	1	2	-1.79856115107913	0								4	Patenga, Chittagong, Bangladesh	BG	BG84	5770	22.2546	91.7986	-2730680	4	Haldia Port, West Bengal, India	IN	IN28	70294	22.0167	88.0833	-2097034	20250107100000	https://www.tbsnews.net/bangladesh/90-bangladeshi-sailors-and-fishermen-stranded-india-return-home-1036771
1219228418	20250107	202501	2025	2025.0192											BGD	BANGLADESHI	BGD								1	173	173	17	4	-5.0	2	1	2	-1.79856115107913	0								4	Patenga, Chittagong, Bangladesh	BG	BG84	5770	22.2546	91.7986	-2730680	4	Patenga, Chittagong, Bangladesh	BG	BG84	5770	22.2546	91.7986	-2730680	20250107100000	https://www.tbsnews.net/bangladesh/90-bangladeshi-sailors-and-fishermen-stranded-india-return-home-1036771
1219228419	20250107	202501	2025	2025.0192											BGR	SOFIA	BGR								0	012	012	01	1	-0.4	4	1	4	6.98051948051953	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250107100000	https://www.dailystar.co.uk/showbiz/nicole-kidman-jodie-fosters-tense-34430943
1219228420	20250107	202501	2025	2025.0192											BGR	SOFIA	BGR								0	012	012	01	1	-0.4	6	1	6	6.98051948051953	0								1	Mauritania	MR	MR		20	-12	MR	1	Mauritania	MR	MR		20	-12	MR	20250107100000	https://www.dailystar.co.uk/showbiz/nicole-kidman-jodie-fosters-tense-34430943
1219228421	20250107	202501	2025	2025.0192											BGR	SOFIA	BGR								0	042	042	04	1	1.9	4	1	4	6.98051948051953	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250107100000	https://www.dailystar.co.uk/showbiz/nicole-kidman-jodie-fosters-tense-34430943
1219228422	20250107	202501	2025	2025.0192											BGR	SOFIA	BGR								0	042	042	04	1	1.9	6	1	6	6.98051948051953	0								1	Mauritania	MR	MR		20	-12	MR	1	Mauritania	MR	MR		20	-12	MR	20250107100000	https://www.dailystar.co.uk/showbiz/nicole-kidman-jodie-fosters-tense-34430943
1219228423	20250107	202501	2025	2025.0192											BUS	INVESTOR						BUS			1	042	042	04	1	1.9	10	1	10	3.86363636363637	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250107100000	https://itbusinessnet.com/2025/01/ceo-cas-inside-the-boardroom-lode-gold-receives-tsxv-conditional-acceptance-for-spinout-transaction/
1219228424	20250107	202501	2025	2025.0192											BUS	COMPANY						BUS			0	046	046	04	1	7.0	10	1	10	2.75061124694376	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250107100000	https://itbusinessnet.com/2025/01/globalblock-announces-proposed-reverse-takeover-rto-by-chainergy-a-company-developing-sustainably-powered-artificial-intelligence-data-centers/
1219228425	20250107	202501	2025	2025.0192											BUS	AEROSPACE						BUS			1	062	062	06	2	7.4	10	1	10	2.734375	0								4	Cochin, Kerala, India	IN	IN13	17699	9.96667	76.2333	-2093645	4	Cochin, Kerala, India	IN	IN13	17699	9.96667	76.2333	-2093645	20250107100000	https://www.financialexpress.com/business/defence-groundbreaking-india-us-partnership-enhances-undersea-domain-awareness-for-indian-navy-3708977/
1219228426	20250107	202501	2025	2025.0192											BUS	COMPANY						BUS			0	110	110	11	3	-2.0	10	1	10	1.25747268604412	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250107100000	https://www.investegate.co.uk:443/announcement/rns/cqs-natural-resources-growth-and-income--cyn/circular-notice-of-requisitioned-general-meeting/8649659
1219228427	20250107	202501	2025	2025.0192											CAN	CANADA	CAN								0	043	043	04	1	2.8	4	1	4	-3.54166666666667	0								1	Canada	CA	CA		60	-96	CA	1	United Kingdom	UK	UK		54	-4	UK	20250107100000	https://www.firstpost.com/world/masculinity-is-back-musk-says-2025-looks-good-as-trump-won-trudeau-resigned-and-starmer-got-exposed-13850581.html
1219228428	20250107	202501	2025	2025.0192											CHN	CHINA	CHN								0	040	040	04	1	1.0	4	1	4	-3.09611829944547	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20250107100000	https://www.lewrockwell.com/2025/01/ron-unz/five-years-and-thirty-million-deaths/
1219228429	20250107	202501	2025	2025.0192											CHN	CHINA	CHN								1	110	110	11	3	-2.0	2	1	2	-4.67741935483871	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	China	CH	CH		35	105	CH	20250107100000	https://www.lewrockwell.com/2025/01/no_author/indictment-debunks-china-hacking-claim/
1219228430	20250107	202501	2025	2025.0192											COP	POLICE						COP			1	014	014	01	1	0.0	100	10	100	-2.03761755485894	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20250107100000	https://www.ludlowadvertiser.co.uk/news/national/24838190.haunting-see-deepfake-pornography-says-journalist-cathy-newman/
1219228431	20250107	202501	2025	2025.0192											COP	POLICE						COP			1	020	020	02	1	3.0	2	1	2	1.11731843575419	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250107100000	https://www.elystandard.co.uk/news/24837342.herbert-protocol-helps-find-people-dementia/
1219228432	20250107	202501	2025	2025.0192											COP	POLICE						COP			1	042	042	04	1	1.9	5	1	5	1.11731843575419	0								4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	20250107100000	https://www.elystandard.co.uk/news/24837342.herbert-protocol-helps-find-people-dementia/
1219228433	20250107	202501	2025	2025.0192											CRM	CRIMINAL						CRM			1	090	090	09	2	-2.0	10	1	10	-6.32911392405063	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20250107100000	https://www.lewrockwell.com/2025/01/no_author/in-the-jan-6-killing-of-ashli-babbitt-a-double-standard-on-cop-misconduct/
1219228434	20250107	202501	2025	2025.0192											CVL	VOTER						CVL			1	036	036	03	1	4.0	10	1	10	1.0752688172043	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20250107100000	https://www.dailyexcelsior.com/india-will-soon-set-new-record-of-one-billion-plus-voters-cec-rajiv-kumar/
1219228435	20250107	202501	2025	2025.0192											CVL	VILLAGE						CVL			1	043	043	04	1	2.8	10	1	10	-9.58230958230956	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20250107100000	https://www.oneindia.com/india/transformer-theft-leaves-soraha-village-in-uttar-pradesh-in-darkness-as-residents-shiver-in-cold-011-4035569.html
1219228436	20250107	202501	2025	2025.0192											CVL	COMMUNITY						CVL			1	051	051	05	1	3.4	10	1	10	1.58730158730159	0								4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	4	Whitehall, Orkney Islands, United Kingdom	UK	UKV9	40174	59.15	-2.61667	-2611570	20250107100000	https://www.shropshirestar.com/news/farming/2025/01/07/new-chief-executive-of-shropshire-based-organic-farmers-growers-looks-ahead-to-2025/
1219228437	20250107	202501	2025	2025.0192											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	3.9647577092511	0								4	Winya, Queensland, Australia	AS	AS04	154693	-26.9333	152.6	-1610145	4	Winya, Queensland, Australia	AS	AS04	154693	-26.9333	152.6	-1610145	20250107100000	https://indiaeducationdiary.in/rmit-students-furniture-design-creates-pocket-of-peace-at-melbourne-central/
1219228438	20250107	202501	2025	2025.0192											GBR	LONDON	GBR								1	031	031	03	1	5.2	10	1	10	2.25988700564972	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250107100000	https://www.railwaygazette.com/metros/elephant-and-castle-passenger-tunnel-designer-appointed/68090.article
1219228439	20250107	202501	2025	2025.0192											GBRIMY	MANX	GBR								1	046	046	04	1	7.0	10	1	10	1.55038759689922	0								4	British Isles, United Kingdom (general), United Kingdom	UK	UK00	154724	54	-4	-2590926	4	British Isles, United Kingdom (general), United Kingdom	UK	UK00	154724	54	-4	-2590926	20250107100000	https://www.manxradio.com/news/isle-of-man-news/iom-doctors-wouldnt-say-no-to-uk-pay-offer/
1219228440	20250107	202501	2025	2025.0192											GOV	DIPLOMAT						GOV			0	020	020	02	1	3.0	4	1	4	-1.90735694822889	0								4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20250107100000	https://www.lewrockwell.com/2025/01/tyler-durden/us-quietly-sent-heavy-weapons-to-ukraine-well-before-invasion-started-blinken-reveals/
1219228441	20250107	202501	2025	2025.0192											GOV	DIPLOMAT						GOV			0	020	020	02	1	3.0	1	1	1	-1.90735694822889	0								1	Iran	IR	IR		32	53	IR	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20250107100000	https://www.lewrockwell.com/2025/01/tyler-durden/us-quietly-sent-heavy-weapons-to-ukraine-well-before-invasion-started-blinken-reveals/
1219228442	20250107	202501	2025	2025.0192											GOV	MAYOR						GOV			0	036	036	03	1	4.0	2	1	2	1.12903225806451	0								3	Steubenville, Ohio, United States	US	USOH	OH081	40.3698	-80.634	1065383	3	Steubenville, Ohio, United States	US	USOH	OH081	40.3698	-80.634	1065383	20250107100000	https://www.timesleaderonline.com/news/community/2025/01/former-herald-star-staffers-recall-president-carters-local-visits/
1219228443	20250107	202501	2025	2025.0192											GOV	GOVERNANCE						GOV			1	040	040	04	1	1.0	5	1	5	-3.72294372294372	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250107100000	https://www.hindustantimes.com/world-news/us-news/uaein-talks-with-us-israel-about-provisional-government-for-post-war-gaza-101736242267268.html
1219228444	20250107	202501	2025	2025.0192											GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	3	1	3	0.203252032520329	0								3	Hillsborough County, New Hampshire, United States	US	USNH		42.9334	-71.7162	873179	3	Hillsborough County, New Hampshire, United States	US	USNH		42.9334	-71.7162	873179	20250107100000	https://www.yahoo.com/news/seasoned-prosecutor-police-chief-campaign-045900209.html
1219228445	20250107	202501	2025	2025.0192											GOV	MINISTRY						GOV			0	042	042	04	1	1.9	5	1	5	2.37797246558198	0								4	Al Khobar, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.2794	50.2083	-3092086	4	Al Khobar, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.2794	50.2083	-3092086	20250107100000	https://eturbonews.com/saudi-arabian-beach-resort-earns-green-globe-certification/
1219228446	20250107	202501	2025	2025.0192											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	2	1	2	1.76565008025682	0								3	Maranatha Baptist Church, Georgia, United States	US	USGA		33.877	-84.066	333642	3	Maranatha Baptist Church, Georgia, United States	US	USGA		33.877	-84.066	333642	20250107100000	https://www.yahoo.com/news/family-connections-carters-watched-lifelong-093344411.html
1219228447	20250107	202501	2025	2025.0192											GOV	MINIST FOR HOUSING						GOV			1	046	046	04	1	7.0	6	1	6	2.5	0								4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	20250107100000	https://propakistani.pk/2025/01/07/plans-sought-for-affordable-housing-schemes-in-8-districts/
1219228448	20250107	202501	2025	2025.0192											GOV	GOVERNMENT						GOV			1	100	100	10	3	-5.0	20	2	20	6.09544325500626	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20250107100000	https://www.finanznachrichten.de/nachrichten-2025-01/64226187-birlasoft-limited-birlasoft-joins-uk-government-s-g-cloud-14-framework-to-drive-public-sector-digital-transformation-008.htm
1219228449	20250107	202501	2025	2025.0192											GOV	GOVERNANCE						GOV			0	111	111	11	3	-2.0	4	1	4	-1.98123044838373	0								4	Imamganj, Bihar, India	IN	IN34	70140	24.4667	84.5833	-2097766	4	Imamganj, Bihar, India	IN	IN34	70140	24.4667	84.5833	-2097766	20250107100000	https://www.news18.com/politics/how-prashant-kishor-disruptor-in-bihar-triangle-is-redrawing-electoral-battle-lines-9180745.html
1219228450	20250107	202501	2025	2025.0192											GOV	PRIME MINISTER						GOV			0	111	111	11	3	-2.0	2	1	2	-4.78971962616822	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250107100000	https://www.news18.com/elections/delhi-dangal-dates-out-a-look-at-3-key-issues-that-dominated-the-election-narrative-9180617.html
1219228451	20250107	202501	2025	2025.0192											GOV	GOVERNANCE						GOV			0	111	111	11	3	-2.0	6	1	6	-1.98123044838373	0								4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20250107100000	https://www.news18.com/politics/how-prashant-kishor-disruptor-in-bihar-triangle-is-redrawing-electoral-battle-lines-9180745.html
1219228452	20250107	202501	2025	2025.0192											GOVMIL	MINIST OF DEFENCE						GOV	MIL		0	040	040	04	1	1.0	4	1	4	0.22675736961451	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250107100000	https://www.ndtv.com/world-news/maldivian-defence-minister-to-visit-india-months-after-indian-troop-asked-to-leave-male-7419044
1219228453	20250107	202501	2025	2025.0192											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	10	1	10	-4.89690721649484	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20250107100000	https://www.oneindia.com/chennai/erode-east-bypolls-when-will-the-voting-counting-take-place-for-this-tamil-nadu-constituency-011-4035713.html
1219228454	20250107	202501	2025	2025.0192											ISR	ISRAEL	ISR								1	040	040	04	1	1.0	1	1	1	-3.63475177304965	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20250107100000	https://www.yahoo.com/news/exclusive-uae-talks-us-israel-093417825.html
1219228455	20250107	202501	2025	2025.0192											ISR	ISRAEL	ISR								1	040	040	04	1	1.0	1	1	1	-3.63475177304965	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	3	World Bank, District of Columbia, United States	US	USDC		38.899	-77.0422	2002658	20250107100000	https://www.yahoo.com/news/exclusive-uae-talks-us-israel-093417825.html
1219228456	20250107	202501	2025	2025.0192											JUD	JUDGE						JUD			1	042	042	04	1	1.9	16	1	10	-2.03735144312394	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250107100000	https://dailypost.ng/2025/01/07/biafra-ipob-lawyer-ejimakor-rejects-nigerian-govt-move-to-set-date-for-resumption-of-nnamdi-kanus-trial/
1219228457	20250107	202501	2025	2025.0192											LAB	EMPLOYEE						LAB			1	040	040	04	1	1.0	6	1	6	-9.22509225092251	0								3	Oak Ridge, California, United States	US	USCA		37.2011	-122.055	229873	3	Oak Ridge, California, United States	US	USCA		37.2011	-122.055	229873	20250107100000	https://www.yahoo.com/news/dirt-bike-riders-race-food-072159226.html
1219228458	20250107	202501	2025	2025.0192											LAB	EMPLOYEE						LAB			1	040	040	04	1	1.0	4	1	4	-9.22509225092251	0								3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	20250107100000	https://www.yahoo.com/news/dirt-bike-riders-race-food-072159226.html
1219228459	20250107	202501	2025	2025.0192											LAO	LAOS	LAO								1	040	040	04	1	1.0	5	1	5	3.19767441860465	0								1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	20250107100000	https://www.irrawaddy.com/news/myanmar-china-watch/china-joins-nations-snubbing-junta-on-myanmar-independence-day.html
1219228460	20250107	202501	2025	2025.0192											LAO	LAOS	LAO								1	046	046	04	1	7.0	5	1	5	3.19767441860465	0								1	Laos	LA	LA		18	105	LA	1	Laos	LA	LA		18	105	LA	20250107100000	https://www.irrawaddy.com/news/myanmar-china-watch/china-joins-nations-snubbing-junta-on-myanmar-independence-day.html
1219228461	20250107	202501	2025	2025.0192											MED	JOURNALIST						MED			1	040	040	04	1	1.0	5	1	5	-3.09611829944547	0								1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20250107100000	https://www.lewrockwell.com/2025/01/ron-unz/five-years-and-thirty-million-deaths/
1219228462	20250107	202501	2025	2025.0192											MED	MEDIA						MED			1	040	040	04	1	1.0	10	1	10	-1.21654501216545	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250107100000	https://www.norran.se/english/ekonomi/artikel/yet-another-day-of-reckoning-for-northvolt/r5vge1nj
1219228463	20250107	202501	2025	2025.0192											MED	WEBSITE						MED			0	043	043	04	1	2.8	10	1	10	8.30140485312899	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20250107100000	https://communityimpact.com/sponsored/sponsored/2025/01/05/rockrose-ranch-offers-affordable-move-in-ready-homes-and-a-vibrant-lifestyle-community/
1219228464	20250107	202501	2025	2025.0192											MEDLEG	MEDIA						MED	LEG		0	061	061	06	2	6.4	3	1	3	1.12903225806451	0								3	Steubenville, Ohio, United States	US	USOH	OH081	40.3698	-80.634	1065383	3	Steubenville, Ohio, United States	US	USOH	OH081	40.3698	-80.634	1065383	20250107100000	https://www.timesleaderonline.com/news/community/2025/01/former-herald-star-staffers-recall-president-carters-local-visits/
1219228465	20250107	202501	2025	2025.0192											MIL	NAVY						MIL			1	031	031	03	1	5.2	10	1	10	0	0								0								0								20250107100000	https://www.yahoo.com/news/royal-navy-test-submarine-hunting-091418883.html
1219228466	20250107	202501	2025	2025.0192											MIL	PARAMILITARY						MIL			0	183	183	18	4	-10.0	10	1	10	-6.74273858921162	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20250107100000	https://www.lewrockwell.com/2025/01/no_author/are-you-on-the-federal-list/
1219228467	20250107	202501	2025	2025.0192											MNCKOR	SAMSUNG	KOR					MNC			0	036	036	03	1	4.0	5	1	5	1.16279069767441	0								4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	20250107100000	https://www.t3.com/tech/android-phones/samsung-galaxy-s25-launch-date-confirmed-galaxy-unpacked-invite-arrives
1219228468	20250107	202501	2025	2025.0192											MYS	MALAYSIA	MYS								0	042	042	04	1	1.9	4	1	4	-0.21299254526091	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20250107100000	https://paultan.org/2025/01/07/jaecoo-j7-phev-malaysia-gallery-347-ps-525-nm-88-km-ev-range-1200-km-total-range-from-rm170k-est/
1219228469	20250107	202501	2025	2025.0192											NAM	NAMIBIA	NAM								0	040	040	04	1	1.0	10	1	10	2.22743259085581	0								1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	20250107100000	https://www.investegate.co.uk:443/announcement/rns/global-petroleum-ltd---gbp/capital-raise-and-retail-offer/8649634
1219228470	20250107	202501	2025	2025.0192											NGA	NIGERIA	NGA								0	081	081	08	2	5.0	2	1	2	-2.03735144312394	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20250107100000	https://dailypost.ng/2025/01/07/biafra-ipob-lawyer-ejimakor-rejects-nigerian-govt-move-to-set-date-for-resumption-of-nnamdi-kanus-trial/
