1214567384	20231210	202312	2023	2023.9315	JUD	LAWYER						JUD													0	012	012	01	1	-0.4	5	1	5	-2.38393977415307	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20241209144500	https://www.yahoo.com/news/devon-farmer-court-row-over-142037225.html
1214567385	20231210	202312	2023	2023.9315	PTY	PRESIDENTIAL CANDIDATE																			1	173	173	17	4	-5.0	2	1	2	-6.68257756563246	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20241209144500	https://www.newsweek.com/donald-trump-adam-kinzinger-jail-threat-response-1997485
1214567386	20231210	202312	2023	2023.9315	PTY	PRESIDENTIAL CANDIDATE																			1	173	173	17	4	-5.0	2	1	2	-6.68257756563246	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20241209144500	https://www.newsweek.com/donald-trump-adam-kinzinger-jail-threat-response-1997485
1214567387	20231210	202312	2023	2023.9315	PTY	PRESIDENTIAL CANDIDATE																			1	173	173	17	4	-5.0	6	1	6	-6.68257756563246	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241209144500	https://www.newsweek.com/donald-trump-adam-kinzinger-jail-threat-response-1997485
1214567388	20231210	202312	2023	2023.9315	SAS	SOUTH ASIA	SAS								CVL	TOURIST						CVL			1	070	070	07	2	7.0	10	1	10	0.938967136150235	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20241209144500	https://eturbonews.com/tourism-malaysia-goes-india-and-sri-lanka/
1214567389	20231210	202312	2023	2023.9315	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	8	1	8	0.13831258644537	3	Salem, Oregon, United States	US	USOR	OR047	44.9429	-123.035	1167861	0								3	Salem, Oregon, United States	US	USOR	OR047	44.9429	-123.035	1167861	20241209144500	https://www.yahoo.com/news/oregon-project-turnkey-sheltered-thousands-140050418.html
1214567390	20231210	202312	2023	2023.9315	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	4	1	4	0.94517958412098	3	Kenton County, Kentucky, United States	US	USKY	KY117	38.9501	-84.5333	516905	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20241209144500	https://www.wcpo.com/news/northern-kentucky/old-covington-warehouse-on-track-to-be-converted-into-apartments
1214567391	20231210	202312	2023	2023.9315	USA	UNITED STATES	USA								TONGOV	TONGA	TON					GOV			0	054	054	05	1	6.0	2	1	2	0	4	Pacific Island, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-7.91746	156.528	-1545691	4	Pacific Island, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-7.91746	156.528	-1545691	4	Pacific Island, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-7.91746	156.528	-1545691	20241209144500	https://www.theepochtimes.com/world/tongas-prime-minister-resigns-before-no-confidence-vote-5773016
1214567392	20231210	202312	2023	2023.9315	USA	UNITED STATES	USA								TONGOV	TONGA	TON					GOV			0	054	054	05	1	6.0	8	1	8	0	1	United States	US	US		39.828175	-98.5795	US	1	Tonga	TN	TN		-20	-175	TN	1	United States	US	US		39.828175	-98.5795	US	20241209144500	https://www.theepochtimes.com/world/tongas-prime-minister-resigns-before-no-confidence-vote-5773016
1214567393	20241109	202411	2024	2024.8466	GOVMIL	DEFENCE SECRETARY						GOV	MIL		SAU	SAUDI	SAU								0	046	046	04	1	7.0	7	1	7	-0.5973715651135	1	Yemen	YM	YM		15.5	47.5	YM	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20241209144500	https://www.theepochtimes.com/world/starmer-seeks-closer-saudi-ties-for-investment-and-jobs-amid-human-rights-concerns-5773166
1214567394	20241109	202411	2024	2024.8466	SAU	SAUDI	SAU								GOVMIL	DEFENCE SECRETARY						GOV	MIL		0	046	046	04	1	7.0	7	1	7	-0.5973715651135	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	1	Yemen	YM	YM		15.5	47.5	YM	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20241209144500	https://www.theepochtimes.com/world/starmer-seeks-closer-saudi-ties-for-investment-and-jobs-amid-human-rights-concerns-5773166
1214567395	20241109	202411	2024	2024.8466	SAU	SAUDI	SAU								SAUGOVMIL	SAUDI ARABIA	SAU					GOV	MIL		0	046	046	04	1	7.0	1	1	1	-0.5973715651135	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20241209144500	https://www.theepochtimes.com/world/starmer-seeks-closer-saudi-ties-for-investment-and-jobs-amid-human-rights-concerns-5773166
1214567396	20241109	202411	2024	2024.8466	SAUGOVMIL	SAUDI ARABIA	SAU					GOV	MIL		SAU	SAUDI	SAU								0	046	046	04	1	7.0	1	1	1	-0.5973715651135	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20241209144500	https://www.theepochtimes.com/world/starmer-seeks-closer-saudi-ties-for-investment-and-jobs-amid-human-rights-concerns-5773166
1214567397	20241202	202412	2024	2024.9096	BUS	COMPANIES						BUS													1	193	193	19	4	-10.0	6	1	6	0.47732696897375	3	Blackrock, New York, United States	US	USNY	NY011	42.7037	-76.6597	972237	0								3	Blackrock, New York, United States	US	USNY	NY011	42.7037	-76.6597	972237	20241209144500	https://www.newsweek.com/companies-hiring-protection-managers-after-unitedhealthcare-ceo-shooting-1997613
1214567398	20241202	202412	2024	2024.9096	BUS	COMPANIES						BUS			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	4	1	4	0.47732696897375	3	Blackrock, New York, United States	US	USNY	NY011	42.7037	-76.6597	972237	3	Blackrock, New York, United States	US	USNY	NY011	42.7037	-76.6597	972237	3	Blackrock, New York, United States	US	USNY	NY011	42.7037	-76.6597	972237	20241209144500	https://www.newsweek.com/companies-hiring-protection-managers-after-unitedhealthcare-ceo-shooting-1997613
1214567399	20241202	202412	2024	2024.9096	JUD	JUDGE						JUD			JORELI	HASSAN	JOR					ELI			0	020	020	02	1	3.0	6	1	6	-2.37212750185323	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20241209144500	https://www.dawn.com/news/1877696/may-9-riots-sc-constitutional-bench-rejects-govt-plea-allowing-military-courts-to-announce-verdicts
1214567400	20241202	202412	2024	2024.9096	JUD	JUDGE						JUD			PAK	PAKISTAN	PAK								0	020	020	02	1	3.0	4	1	4	-2.37212750185323	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	5	Balochistan, Balochistan, Pakistan	PK	PK02	40300	28.4785	65.6436	-2755738	20241209144500	https://www.dawn.com/news/1877696/may-9-riots-sc-constitutional-bench-rejects-govt-plea-allowing-military-courts-to-announce-verdicts
1214567401	20241202	202412	2024	2024.9096	KEN	NAIROBI	KEN								UGA	UGANDA	UGA								0	042	042	04	1	1.9	1	1	1	-0.2	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20241209144500	https://www.kenyans.co.ke/news/107207-karua-writes-uganda-law-council-after-she-was-denied-practising-certificate
1214567402	20241202	202412	2024	2024.9096	KEN	NAIROBI	KEN								UGA	UGANDA	UGA								0	042	042	04	1	1.9	1	1	1	-0.2	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20241209144500	https://www.kenyans.co.ke/news/107207-karua-writes-uganda-law-council-after-she-was-denied-practising-certificate
1214567403	20241202	202412	2024	2024.9096	LEG	LEGISLATOR						LEG			PTY	PRESIDENTIAL CANDIDATE									0	040	040	04	1	1.0	4	1	4	-0.57471264367816	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20241209144500	https://www.yahoo.com/news/democratic-rep-says-open-bipartisan-135859054.html
1214567404	20241202	202412	2024	2024.9096	LEG	LEGISLATOR						LEG			PTY	PRESIDENTIAL CANDIDATE									0	040	040	04	1	1.0	6	1	6	-0.57471264367816	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20241209144500	https://www.yahoo.com/news/democratic-rep-says-open-bipartisan-135859054.html
1214567405	20241202	202412	2024	2024.9096	MEX	MEXICO	MEX																		0	192	192	19	4	-9.5	6	1	6	-3.38541666666666	4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	0								4	Tijuana, Baja California, Mexico	MX	MX02	19588	32.5333	-117.017	-1705741	20241209144500	https://www.staradvertiser.com/2024/12/09/hawaii-news/newswatch/maui-woman-spent-hours-with-stranger-police-say/
1214567406	20241202	202412	2024	2024.9096	PTY	PRESIDENTIAL CANDIDATE									LEG	LEGISLATOR						LEG			0	040	040	04	1	1.0	4	1	4	-0.57471264367816	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20241209144500	https://www.yahoo.com/news/democratic-rep-says-open-bipartisan-135859054.html
1214567407	20241202	202412	2024	2024.9096	PTY	PRESIDENTIAL CANDIDATE									LEG	LEGISLATOR						LEG			0	040	040	04	1	1.0	6	1	6	-0.57471264367816	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20241209144500	https://www.yahoo.com/news/democratic-rep-says-open-bipartisan-135859054.html
1214567408	20241202	202412	2024	2024.9096	UGA	UGANDA	UGA								KEN	NAIROBI	KEN								0	043	043	04	1	2.8	1	1	1	-0.2	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20241209144500	https://www.kenyans.co.ke/news/107207-karua-writes-uganda-law-council-after-she-was-denied-practising-certificate
1214567409	20241202	202412	2024	2024.9096	UGA	UGANDA	UGA								KEN	NAIROBI	KEN								0	043	043	04	1	2.8	1	1	1	-0.2	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Kampala, Kampala, Uganda	UG	UG37	18585	0.315556	32.5656	-1728891	20241209144500	https://www.kenyans.co.ke/news/107207-karua-writes-uganda-law-council-after-she-was-denied-practising-certificate
