1217192431	20231224	202312	2023	2023.9699	CHN	CHINA	CHN								INTGOV	FOREIGN NATIONAL						INT	GOV		1	043	043	04	1	2.8	8	1	8	3.10077519379845	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241223123000	https://www.asahi.com/ajw/articles/15561797
1217192432	20231224	202312	2023	2023.9699	CHN	CHINA	CHN								INTGOV	FOREIGN NATIONAL						INT	GOV		1	043	043	04	1	2.8	2	1	2	3.10077519379845	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	China	CH	CH		35	105	CH	1	Hong Kong	HK	HK		22.25	114.166667	HK	20241223123000	https://www.asahi.com/ajw/articles/15561797
1217192433	20231224	202312	2023	2023.9699	EDU	UNIVERSITY						EDU													1	017	017	01	1	0.0	4	1	4	3.10077519379845	1	Hong Kong	HK	HK		22.25	114.166667	HK	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	20241223123000	https://www.asahi.com/ajw/articles/15561797
1217192434	20231224	202312	2023	2023.9699	EDU	UNIVERSITY						EDU													1	017	017	01	1	0.0	6	1	6	3.10077519379845	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20241223123000	https://www.asahi.com/ajw/articles/15561797
1217192435	20231224	202312	2023	2023.9699	INTGOV	FOREIGN NATIONAL						INT	GOV		CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	3.10077519379845	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20241223123000	https://www.asahi.com/ajw/articles/15561797
1217192436	20231224	202312	2023	2023.9699	INTGOV	FOREIGN NATIONAL						INT	GOV		CHN	CHINA	CHN								1	042	042	04	1	1.9	6	1	6	3.10077519379845	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20241223123000	https://www.asahi.com/ajw/articles/15561797
1217192437	20231224	202312	2023	2023.9699	INTGOV	FOREIGN NATIONAL						INT	GOV		CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	3.10077519379845	1	Japan	JA	JA		36	138	JA	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20241223123000	https://www.asahi.com/ajw/articles/15561797
1217192438	20231224	202312	2023	2023.9699	MIL	ARMY						MIL			GBR	UNITED KINGDOM	GBR								0	070	070	07	2	7.0	5	1	5	5.90361445783132	4	Birkenshaw, Kirklees, United Kingdom	UK	UKG8	40138	53.75	-1.68333	-2589980	4	Birkenshaw, Kirklees, United Kingdom	UK	UKG8	40138	53.75	-1.68333	-2589980	4	Birkenshaw, Kirklees, United Kingdom	UK	UKG8	40138	53.75	-1.68333	-2589980	20241223123000	https://www.halifaxcourier.co.uk/your-world/schoolboy-shares-joy-of-christmas-with-1000-gift-donation-to-salvation-army-4921180
1217192439	20231224	202312	2023	2023.9699	RUS	RUSSIAN	RUS								RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	040	040	04	1	1.0	8	1	8	-1.2784090909091	4	Tumangang, Russia (general), Russia	RS	RS00	25088	42.2967	130.697	-3022306	4	Tumangang, Russia (general), Russia	RS	RS00	25088	42.2967	130.697	-3022306	4	Tumangang, Russia (general), Russia	RS	RS00	25088	42.2967	130.697	-3022306	20241223123000	https://www.yahoo.com/news/north-korea-ramps-weapons-production-100507372.html
1217192440	20231224	202312	2023	2023.9699	RUSGOV	VLADIMIR PUTIN	RUS					GOV			RUS	RUSSIAN	RUS								0	040	040	04	1	1.0	8	1	8	-1.2784090909091	4	Tumangang, Russia (general), Russia	RS	RS00	25088	42.2967	130.697	-3022306	4	Tumangang, Russia (general), Russia	RS	RS00	25088	42.2967	130.697	-3022306	4	Tumangang, Russia (general), Russia	RS	RS00	25088	42.2967	130.697	-3022306	20241223123000	https://www.yahoo.com/news/north-korea-ramps-weapons-production-100507372.html
1217192441	20231224	202312	2023	2023.9699	USA	NEVADA	USA								CVL	VOTER						CVL			0	020	020	02	1	3.0	6	1	6	0.53156146179402	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20241223123000	https://thefederalist.com/2024/12/23/voter-confidence-is-up-because-election-integrity-was-back-in-2024/
1217192442	20241123	202411	2024	2024.8849											GOV	ADMINISTRATION						GOV			1	0841	084	08	2	7.0	10	1	10	-0.99009900990099	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241223123000	https://www.forexlive.com/news/biden-administration-announces-last-minute-trade-probe-targeting-legacy-chinese-chips-20241223/
1217192443	20241123	202411	2024	2024.8849	USA	UNITED STATES	USA																		1	014	014	01	1	0.0	2	1	2	1.0062893081761	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20241223123000	https://www.yahoo.com/news/tinley-park-consider-plans-autonation-110600353.html
1217192444	20241123	202411	2024	2024.8849	USA	UNITED STATES	USA																		1	036	036	03	1	4.0	2	1	2	1.0062893081761	3	Tinley Park, Illinois, United States	US	USIL	IL031	41.5734	-87.7845	419738	0								3	Tinley Park, Illinois, United States	US	USIL		41.5734	-87.7845	419738	20241223123000	https://www.yahoo.com/news/tinley-park-consider-plans-autonation-110600353.html
1217192445	20241216	202412	2024	2024.9479											IRL	IRISH	IRL								0	0811	081	08	2	5.0	10	1	10	-2.9593094944513	0								4	Toormore, Cork, Ireland	EI	EI04	18286	51.5208	-9.65611	-1505997	4	Toormore, Cork, Ireland	EI	EI04	18286	51.5208	-9.65611	-1505997	20241223123000	https://www.southernstar.ie/editorial/land-of-jesus-birth-is-still-in-conflict-4315833
1217192446	20241216	202412	2024	2024.9479	CHN	CHINA	CHN								SLB	SOLOMON ISLAND	SLB								1	042	042	04	1	1.9	10	1	10	5.03978779840849	5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	4	Honiara, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-9.43333	159.95	-1546211	5	Fujian, Fujian, China	CH	CH07	13011	26.545	117.843	-1905684	20241223123000	https://www.solomonstarnews.com/historic-flight-welcomed/
1217192447	20241216	202412	2024	2024.9479	COP	POLICE						COP													1	190	190	19	4	-10.0	4	1	4	-2.85714285714286	4	Chetan, Rajasthan, India	IN	IN24	17841	25.5431	75.5658	6226838	0								4	Chetan, Rajasthan, India	IN	IN24	17841	25.5431	75.5658	6226838	20241223123000	https://www.freepressjournal.in/bhopal/ed-files-money-laundering-case-against-mps-ex-rto-constable-saurabh-sharma-after-52-kg-gold-10-cr-cash-seizure
1217192448	20241216	202412	2024	2024.9479	COP	POLICE						COP			IND	BHOPAL	IND								1	190	190	19	4	-10.0	4	1	4	-2.85714285714286	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	4	Bhopal, Madhya Pradesh, India	IN	IN35	17746	23.2667	77.4	-2091670	20241223123000	https://www.freepressjournal.in/bhopal/ed-files-money-laundering-case-against-mps-ex-rto-constable-saurabh-sharma-after-52-kg-gold-10-cr-cash-seizure
1217192449	20241216	202412	2024	2024.9479	COP	POLICE						COP			IND	BHOPAL	IND								1	190	190	19	4	-10.0	2	1	2	-2.85714285714286	4	Chetan, Rajasthan, India	IN	IN24	17841	25.5431	75.5658	6226838	4	Chetan, Rajasthan, India	IN	IN24	17841	25.5431	75.5658	6226838	4	Chetan, Rajasthan, India	IN	IN24	17841	25.5431	75.5658	6226838	20241223123000	https://www.freepressjournal.in/bhopal/ed-files-money-laundering-case-against-mps-ex-rto-constable-saurabh-sharma-after-52-kg-gold-10-cr-cash-seizure
1217192450	20241216	202412	2024	2024.9479	SLB	SOLOMON ISLAND	SLB								CHN	CHINA	CHN								1	043	043	04	1	2.8	8	1	8	5.03978779840849	4	Fuzhou, Fujian, China	CH	CH07	13005	26.0614	119.306	-1905938	4	Honiara, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-9.43333	159.95	-1546211	4	Honiara, Solomon Islands (general), Solomon Islands	BP	BP00	18585	-9.43333	159.95	-1546211	20241223123000	https://www.solomonstarnews.com/historic-flight-welcomed/
1217192451	20241216	202412	2024	2024.9479	SLB	SOLOMON ISLAND	SLB								CHN	CHINA	CHN								1	043	043	04	1	2.8	2	1	2	5.03978779840849	4	Fuzhou, Fujian, China	CH	CH07	13005	26.0614	119.306	-1905938	4	Fuzhou, Fujian, China	CH	CH07	13005	26.0614	119.306	-1905938	4	Fuzhou, Fujian, China	CH	CH07	13005	26.0614	119.306	-1905938	20241223123000	https://www.solomonstarnews.com/historic-flight-welcomed/
1217192452	20241222	202412	2024	2024.9644	CRM	ROBBER						CRM													1	1712	171	17	4	-9.2	10	1	10	-8.66425992779786	4	Firozpur, Punjab, India	IN	IN23	17825	30.9167	74.6	-2095647	0								4	Firozpur, Punjab, India	IN	IN23	17825	30.9167	74.6	-2095647	20241223123000	https://zeenews.india.com/india/on-cam-woman-fights-off-masked-robber-who-dragged-her-along-bike-in-punjab-2835046.html
