1216355789	20231219	202312	2023	2023.9562											GOV	GOVERNMENT						GOV			1	020	020	02	1	3.0	5	1	5	0	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20241218134500	https://www.yahoo.com/news/survey-idaho-government-agencies-artificial-113039844.html
1216355790	20231219	202312	2023	2023.9562											GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	5	1	5	0	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20241218134500	https://www.yahoo.com/news/survey-idaho-government-agencies-artificial-113039844.html
1216355791	20231219	202312	2023	2023.9562	ARM	YEREVAN	ARM								AZE	BAKU	AZE								0	190	190	19	4	-10.0	6	1	6	-1.57068062827225	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20241218134500	https://www.dailysabah.com/politics/turkiye-azerbaijan-military-co-op-key-for-caucasus-stability-aliyev/news
1216355792	20231219	202312	2023	2023.9562	ARM	ARMENIA	ARM								AZE	AZERBAIJAN	AZE								0	190	190	19	4	-10.0	2	1	2	-1.57068062827225	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20241218134500	https://www.dailysabah.com/politics/turkiye-azerbaijan-military-co-op-key-for-caucasus-stability-aliyev/news
1216355793	20231219	202312	2023	2023.9562	AZE	BAKU	AZE								ARM	YEREVAN	ARM								0	190	190	19	4	-10.0	6	1	6	-1.57068062827225	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20241218134500	https://www.dailysabah.com/politics/turkiye-azerbaijan-military-co-op-key-for-caucasus-stability-aliyev/news
1216355794	20231219	202312	2023	2023.9562	AZE	AZERBAIJAN	AZE								ARM	ARMENIA	ARM								0	190	190	19	4	-10.0	2	1	2	-1.57068062827225	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20241218134500	https://www.dailysabah.com/politics/turkiye-azerbaijan-military-co-op-key-for-caucasus-stability-aliyev/news
1216355795	20231219	202312	2023	2023.9562	BUS	COMPANIES						BUS													1	020	020	02	1	3.0	10	1	10	0.74074074074074	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20241218134500	https://ktrh.iheart.com/content/2024-12-17-survey-2-out-of-3-companies-to-expand-hiring-in-2025/
1216355796	20231219	202312	2023	2023.9562	GOV	GOVERNMENT						GOV													1	043	043	04	1	2.8	5	1	5	0	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20241218134500	https://www.yahoo.com/news/survey-idaho-government-agencies-artificial-113039844.html
1216355797	20231219	202312	2023	2023.9562	MED	LOCAL MEDIA						MED													0	020	020	02	1	3.0	6	1	6	-0.64724919093851	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20241218134500	https://news.sky.com/story/injured-researcher-trapped-in-cave-for-75-hours-rescued-in-northern-italy-13275879
1216355798	20231219	202312	2023	2023.9562	MED	LOCAL MEDIA						MED													0	073	073	07	2	7.4	6	1	6	-0.64724919093851	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20241218134500	https://news.sky.com/story/injured-researcher-trapped-in-cave-for-75-hours-rescued-in-northern-italy-13275879
1216355799	20231219	202312	2023	2023.9562	MED	LOCAL MEDIA						MED			ITA	ITALY	ITA								0	020	020	02	1	3.0	4	1	4	-0.64724919093851	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20241218134500	https://news.sky.com/story/injured-researcher-trapped-in-cave-for-75-hours-rescued-in-northern-italy-13275879
1216355800	20231219	202312	2023	2023.9562	MED	LOCAL MEDIA						MED			ITA	ITALY	ITA								0	073	073	07	2	7.4	4	1	4	-0.64724919093851	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20241218134500	https://news.sky.com/story/injured-researcher-trapped-in-cave-for-75-hours-rescued-in-northern-italy-13275879
1216355801	20231219	202312	2023	2023.9562	MNCGBRHLH	ASTRAZENECA	GBR					MNC	HLH		CHN	CHINESE	CHN								1	192	192	19	4	-9.5	2	1	2	-0.28169014084507	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241218134500	https://www.cnbc.com/2024/12/18/merck-weight-loss-pill-licensing-deal-hansoh-pharma.html
1216355802	20231219	202312	2023	2023.9562	MNCGBRHLH	ASTRAZENECA	GBR					MNC	HLH		CHNBUS	CHINESE	CHN					BUS			1	192	192	19	4	-9.5	5	1	5	-0.28169014084507	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20241218134500	https://www.cnbc.com/2024/12/18/merck-weight-loss-pill-licensing-deal-hansoh-pharma.html
1216355803	20231219	202312	2023	2023.9562	USA	FRESNO	USA								JUD	FEDERAL COURT						JUD			1	173	173	17	4	-5.0	2	1	2	-3.09423347398031	3	Fresno, California, United States	US	USCA	CA019	36.7477	-119.772	277606	3	Fresno, California, United States	US	USCA	CA019	36.7477	-119.772	277606	3	Fresno, California, United States	US	USCA	CA019	36.7477	-119.772	277606	20241218134500	https://www.yahoo.com/news/bitwise-co-founders-sentenced-combined-045900126.html
1216355804	20231219	202312	2023	2023.9562	USA	HOUSTON	USA								USABUS	UNITED STATES	USA					BUS			1	010	010	01	1	0.0	4	1	4	0.74074074074074	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20241218134500	https://ktrh.iheart.com/content/2024-12-17-survey-2-out-of-3-companies-to-expand-hiring-in-2025/
1216355805	20231219	202312	2023	2023.9562	USABUS	HOUSTON	USA					BUS			USA	HOUSTON	USA								1	010	010	01	1	0.0	6	1	6	0.74074074074074	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20241218134500	https://ktrh.iheart.com/content/2024-12-17-survey-2-out-of-3-companies-to-expand-hiring-in-2025/
1216355806	20241118	202411	2024	2024.8712											BUS	COMPANY						BUS			1	042	042	04	1	1.9	6	1	6	1.76211453744493	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20241218134500	https://shipandbunker.com/news/emea/357373-monjasa-deploys-lng-bunker-vessel-to-uae
1216355807	20241118	202411	2024	2024.8712											NLD	AMSTERDAM	NLD								1	042	042	04	1	1.9	8	1	8	1.76211453744493	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20241218134500	https://shipandbunker.com/news/emea/357373-monjasa-deploys-lng-bunker-vessel-to-uae
1216355808	20241118	202411	2024	2024.8712											USA	UNITED STATES	USA								1	040	040	04	1	1.0	1	1	1	-7.78097982708934	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	2	California, United States	US	USCA		36.17	-119.746	CA	20241218134500	https://www.mirror.co.uk/news/us-news/luigi-mangiones-mum-made-bombshell-34337850
1216355809	20241118	202411	2024	2024.8712											USACOP	SAN FRANCISCO	USA					COP			1	040	040	04	1	1.0	3	1	3	-7.78097982708934	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20241218134500	https://www.mirror.co.uk/news/us-news/luigi-mangiones-mum-made-bombshell-34337850
1216355810	20241118	202411	2024	2024.8712	BUS	COMPANY						BUS													1	043	043	04	1	2.8	6	1	6	1.76211453744493	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20241218134500	https://shipandbunker.com/news/emea/357373-monjasa-deploys-lng-bunker-vessel-to-uae
1216355811	20241118	202411	2024	2024.8712	NLD	AMSTERDAM	NLD																		1	043	043	04	1	2.8	8	1	8	1.76211453744493	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20241218134500	https://shipandbunker.com/news/emea/357373-monjasa-deploys-lng-bunker-vessel-to-uae
1216355812	20241118	202411	2024	2024.8712	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	1	1	1	-7.78097982708934	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								2	California, United States	US	USCA		36.17	-119.746	CA	20241218134500	https://www.mirror.co.uk/news/us-news/luigi-mangiones-mum-made-bombshell-34337850
1216355813	20241118	202411	2024	2024.8712	USACOP	SAN FRANCISCO	USA					COP													1	040	040	04	1	1.0	3	1	3	-7.78097982708934	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20241218134500	https://www.mirror.co.uk/news/us-news/luigi-mangiones-mum-made-bombshell-34337850
1216355814	20241211	202412	2024	2024.9342	BUS	COMPANY						BUS													1	055	055	05	1	7.0	10	1	10	-3.76470588235294	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241218134500	https://www.wgrz.com/article/news/local/new-state-mandated-system-delaying-pay-for-early-intervention-therapists-across-ny-wny-money/71-2823f5d9-8cae-46f0-9646-b65b6f6b3c55
1216355815	20241211	202412	2024	2024.9342	CHELEG	SWITZERLAND	CHE					LEG			ISR	ISRAEL	ISR								0	110	110	11	3	-2.0	2	1	2	-7.42049469964662	1	Switzerland	SZ	SZ		47	8	SZ	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241218134500	https://www.presstv.ir/Detail/2024/12/18/739297/Swiss-parliament-votes-to-ban-Lebanon
