1214741163	20231211	202312	2023	2023.9342	BUS	INDUSTRY						BUS													1	010	010	01	1	0.0	5	1	5	1.0443864229765	4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	0								4	Stabroek, Demerara-Mahaica, Guyana	GY	GY12	17145	6.8094	-58.1615	-922968	20241210091500	https://www.kaieteurnewsonline.com/2024/12/10/japanese-shipbuilder-eyes-fpso-contract-for-exxons-7th-project/
1214741164	20231211	202312	2023	2023.9342	CHN	CHINA	CHN																		1	010	010	01	1	0.0	4	1	4	1.25523012552302	4	Xiaomi, Fujian, China	CH	CH07	13163	25.2225	116.057	10999868	0								1	India	IN	IN		20	77	IN	20241210091500	https://www.thehindubusinessline.com/info-tech/xiaomi-india-targets-750-million-device-sales-in-the-next-decade/article68968030.ece
1214741165	20231211	202312	2023	2023.9342	TWN	TAIPEI	TWN								CHN	CHINESE	CHN								1	190	190	19	4	-10.0	10	1	10	-3.7940379403794	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241210091500	https://guardian.ng/news/chinas-shows-of-force-against-taiwan/
1214741166	20241110	202411	2024	2024.8493	CHN	BEIJING	CHN																		0	036	036	03	1	4.0	5	1	5	-2.54545454545455	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241210091500	https://www.brecorder.com/news/40336852/sri-lanka-president-to-visit-india-in-first-overseas-trip
1214741167	20241110	202411	2024	2024.8493	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	130	130	13	3	-4.4	4	1	4	-3.37078651685393	1	United States	US	US		39.828175	-98.5795	US	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20241210091500	https://www.bssnews.net/business/229737
1214741168	20241110	202411	2024	2024.8493	CHN	BEIJING	CHN								USA	UNITED STATES	USA								1	130	130	13	3	-4.4	1	1	1	-3.37078651685393	1	United States	US	US		39.828175	-98.5795	US	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	United States	US	US		39.828175	-98.5795	US	20241210091500	https://www.bssnews.net/business/229737
1214741169	20241110	202411	2024	2024.8493	CVL	MIGRANT						CVL			USA	FLORIDA	USA								1	040	040	04	1	1.0	10	1	10	-6.32124352331607	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241210091500	http://www.rightspeak.net/2024/12/open-borders-tripled-child-prostitution.html
1214741170	20241110	202411	2024	2024.8493	USA	UNITED STATES	USA																		0	015	015	01	1	0.0	4	1	4	-11.6446578631453	3	Metairie, Louisiana, United States	US	USLA	LA051	29.9841	-90.1529	555301	0								3	Metairie, Louisiana, United States	US	USLA	LA051	29.9841	-90.1529	555301	20241210091500	https://www.theadvocate.com/baton_rouge/news/crime_police/federal-indictment-names-new-orleans-attorneys-others-in-staged-crash-scheme-tied-to-murder/article_b77dcdc6-72d4-5452-b583-e23480a4826a.html
1214741171	20241110	202411	2024	2024.8493	USA	FLORIDA	USA								CVL	MIGRANT						CVL			1	010	010	01	1	0.0	2	1	2	-6.32124352331607	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241210091500	http://www.rightspeak.net/2024/12/open-borders-tripled-child-prostitution.html
1214741172	20241110	202411	2024	2024.8493	USA	UNITED STATES	USA								CVL	MIGRANT						CVL			1	013	013	01	1	0.4	8	1	8	-6.32124352331607	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241210091500	http://www.rightspeak.net/2024/12/open-borders-tripled-child-prostitution.html
1214741173	20241110	202411	2024	2024.8493	USA	FLORIDA	USA								CVL	MIGRANT						CVL			1	040	040	04	1	1.0	5	1	5	-6.32124352331607	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241210091500	http://www.rightspeak.net/2024/12/open-borders-tripled-child-prostitution.html
1214741174	20241110	202411	2024	2024.8493	USA	FLORIDA	USA								CVL	MIGRANT						CVL			1	040	040	04	1	1.0	5	1	5	-6.32124352331607	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20241210091500	http://www.rightspeak.net/2024/12/open-borders-tripled-child-prostitution.html
1214741175	20241203	202412	2024	2024.9123											BUS	INVESTOR						BUS			1	060	060	06	2	6.0	2	1	2	2.71739130434783	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20241210091500	https://insideretail.asia/2024/12/10/mao-geping-shares-soar-nearly-75-per-cent-in-impressive-hong-kong-debut/
1214741176	20241203	202412	2024	2024.9123	BUS	BUSINESS						BUS													1	051	051	05	1	3.4	10	1	10	0	4	Wrexham, Wrexham, United Kingdom	UK	UKZ4	40179	53.05	-3	-2612187	0								4	Wrexham, Wrexham, United Kingdom	UK	UKZ4	40179	53.05	-3	-2612187	20241210091500	https://www.leaderlive.co.uk/news/24781162.fantastic-businesses-wrexham/
1214741177	20241203	202412	2024	2024.9123	GOV	PLANNING COMMISSION						GOV													0	014	014	01	1	0.0	6	1	6	1.01892285298398	3	Wheeling, West Virginia, United States	US	USWV	WV069	40.064	-80.7209	1548994	0								3	Wheeling, West Virginia, United States	US	USWV	WV069	40.064	-80.7209	1548994	20241210091500	https://www.theintelligencer.net/news/top-headlines/2024/12/planning-commission-votes-to-recommend-comprehensive-plan/
1214741178	20241203	202412	2024	2024.9123	GOV	PLANNING COMMISSION						GOV													0	020	020	02	1	3.0	6	1	6	1.01892285298398	3	Wheeling, West Virginia, United States	US	USWV	WV069	40.064	-80.7209	1548994	0								3	Wheeling, West Virginia, United States	US	USWV	WV069	40.064	-80.7209	1548994	20241210091500	https://www.theintelligencer.net/news/top-headlines/2024/12/planning-commission-votes-to-recommend-comprehensive-plan/
1214741179	20241203	202412	2024	2024.9123	GOV	PLANNING COMMISSION						GOV			USA	UNITED STATES	USA								0	014	014	01	1	0.0	4	1	4	1.01892285298398	3	Wheeling, West Virginia, United States	US	USWV	WV069	40.064	-80.7209	1548994	3	Wheeling, West Virginia, United States	US	USWV	WV069	40.064	-80.7209	1548994	3	Wheeling, West Virginia, United States	US	USWV	WV069	40.064	-80.7209	1548994	20241210091500	https://www.theintelligencer.net/news/top-headlines/2024/12/planning-commission-votes-to-recommend-comprehensive-plan/
1214741180	20241203	202412	2024	2024.9123	GOV	PLANNING COMMISSION						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	4	1	4	1.01892285298398	3	Wheeling, West Virginia, United States	US	USWV	WV069	40.064	-80.7209	1548994	3	Wheeling, West Virginia, United States	US	USWV	WV069	40.064	-80.7209	1548994	3	Wheeling, West Virginia, United States	US	USWV	WV069	40.064	-80.7209	1548994	20241210091500	https://www.theintelligencer.net/news/top-headlines/2024/12/planning-commission-votes-to-recommend-comprehensive-plan/
1214741181	20241203	202412	2024	2024.9123	KORLEG	SEOUL	KOR					LEG			KOR	SOUTH KOREA	KOR								1	020	020	02	1	3.0	4	1	4	-4.91889063317635	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20241210091500	https://www.hani.co.kr/arti/english_edition/english_editorials/1172240.html
1214741182	20241203	202412	2024	2024.9123	LEG	SENATE						LEG													1	051	051	05	1	3.4	10	1	10	-3.6745406824147	4	Minna, Niger, Nigeria	NI	NI31	191124	9.61389	6.55694	-2019717	0								4	Minna, Niger, Nigeria	NI	NI31	191124	9.61389	6.55694	-2019717	20241210091500	https://thenationonlineng.net/southeast-senate-caucus-to-consult-on-tax-reform-bills/
1214741183	20241203	202412	2024	2024.9123	USA	MICHIGAN	USA								MED	MEDIA						MED			1	010	010	01	1	0.0	1	1	1	-3.26944757609921	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20241210091500	https://www.ironmountaindailynews.com/news/local-news/2024/12/michigan-lawmakers-eye-prison-second-look-bills/
1214741184	20241203	202412	2024	2024.9123	USA	MICHIGAN	USA								MED	MEDIA						MED			1	013	013	01	1	0.4	9	1	9	-3.26944757609921	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20241210091500	https://www.ironmountaindailynews.com/news/local-news/2024/12/michigan-lawmakers-eye-prison-second-look-bills/
1214741185	20241209	202412	2024	2024.9288	IGOUNODEV	UNDP		UNO				IGO	DEV												1	084	084	08	2	7.0	5	1	5	4.10958904109589	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20241210091500	https://www.bssnews.net/news/229729
1214741186	20241209	202412	2024	2024.9288	IGOUNODEV	UNDP		UNO				IGO	DEV		BGD	BANGLADESH	BGD								1	084	084	08	2	7.0	5	1	5	4.10958904109589	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20241210091500	https://www.bssnews.net/news/229729
1214741187	20241209	202412	2024	2024.9288	NGA	NIGERIA	NGA								BUS	AIRLINE						BUS			1	027	027	02	1	4.0	10	1	10	-1.51426907396622	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20241210091500	https://thenationonlineng.net/nanta-seeks-extension-of-fccpc-probe-of-air-peace/
1214741188	20241209	202412	2024	2024.9288	SYR	SYRIAN	SYR								MILCOP	MILITARY						MIL	COP		1	1822	182	18	4	-9.0	2	1	2	-9.54274353876737	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20241210091500	https://www.khaama.com/thousands-of-assad-regime-prisoners-freed-as-infamous-syrian-jails-open/
