1216362337	20231219	202312	2023	2023.9562											GBR	UNITED KINGDOM	GBR								0	046	046	04	1	7.0	3	1	3	0.64599483204135	0								4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	20241218141500	https://www.independent.co.uk/news/uk/home-news/prince-andrew-fergie-chinese-spy-christmas-sandringham-b2666234.html
1216362338	20231219	202312	2023	2023.9562	CVL	PROPERTY OWNER						CVL													0	130	130	13	3	-4.4	2	1	2	-5.17928286852589	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20241218141500	https://www.theepochtimes.com/us/gang-members-tortured-couple-in-denver-area-police-chief-5778460
1216362339	20231219	202312	2023	2023.9562	GBR	UNITED KINGDOM	GBR																		0	046	046	04	1	7.0	3	1	3	0.64599483204135	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	0								4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	20241218141500	https://www.independent.co.uk/news/uk/home-news/prince-andrew-fergie-chinese-spy-christmas-sandringham-b2666234.html
1216362340	20231219	202312	2023	2023.9562	GBR	UNITED KINGDOM	GBR								GOV	KING						GOV			0	046	046	04	1	7.0	3	1	3	0.64599483204135	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	20241218141500	https://www.independent.co.uk/news/uk/home-news/prince-andrew-fergie-chinese-spy-christmas-sandringham-b2666234.html
1216362341	20231219	202312	2023	2023.9562	GOV	KING						GOV			GBR	UNITED KINGDOM	GBR								0	046	046	04	1	7.0	3	1	3	0.64599483204135	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	4	Sandringham, Norfolk, United Kingdom	UK	UKI9	40122	52.8333	0.516667	-2607088	20241218141500	https://www.independent.co.uk/news/uk/home-news/prince-andrew-fergie-chinese-spy-christmas-sandringham-b2666234.html
1216362342	20231219	202312	2023	2023.9562	LTU	LITHUANIA	LTU								RUS	RUSSIA	RUS								0	042	042	04	1	1.9	2	1	2	-1.75219023779725	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20241218141500	https://www.lrt.lt/en/news-in-english/19/2441837/finland-seizes-russia-bound-plane-flying-from-lithuania
1216362343	20231219	202312	2023	2023.9562	LTU	LITHUANIA	LTU								RUS	RUSSIA	RUS								0	042	042	04	1	1.9	2	1	2	-1.75219023779725	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	4	Riga, Riga, Latvia	LG	LG25	18784	56.95	24.1	-3212216	20241218141500	https://www.lrt.lt/en/news-in-english/19/2441837/finland-seizes-russia-bound-plane-flying-from-lithuania
1216362344	20231219	202312	2023	2023.9562	RUS	RUSSIA	RUS								LTU	LITHUANIA	LTU								0	043	043	04	1	2.8	4	1	4	-1.75219023779725	4	Pskov, Pskovskaya Oblast', Russia	RS	RS60	25089	57.8136	28.3496	-2989168	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20241218141500	https://www.lrt.lt/en/news-in-english/19/2441837/finland-seizes-russia-bound-plane-flying-from-lithuania
1216362345	20231219	202312	2023	2023.9562	VAT	VATICAN	VAT																		0	036	036	03	1	4.0	3	1	3	1.34459036898061	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241218141500	https://www.interviewmagazine.com/art/andres-serrano-in-conversation-with-todd-solondz
1216362346	20231219	202312	2023	2023.9562	VAT	VATICAN	VAT																		0	036	036	03	1	4.0	3	1	3	1.34459036898061	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20241218141500	https://www.interviewmagazine.com/art/andres-serrano-in-conversation-with-todd-solondz
