1219093771	20240107	202401	2024	2024.0192	HUN	HUNGARIAN	HUN								CRM	ILLEGAL MIGRANT						CRM			1	173	173	17	4	-5.0	2	1	2	-9.01639344262298	1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	20250106154500	https://www.budapesttimes.hu/hungary/hungarian-authorities-apprehended-almost-16000-illegal-migrants-and-132-people-smugglers-last-year/
1219093772	20240107	202401	2024	2024.0192	HUN	HUNGARIAN	HUN								CRM	ILLEGAL MIGRANT						CRM			1	173	173	17	4	-5.0	2	1	2	-9.01639344262298	1	Slovenia	SI	SI		46.25	15.166667	SI	1	Slovenia	SI	SI		46.25	15.166667	SI	1	Slovenia	SI	SI		46.25	15.166667	SI	20250106154500	https://www.budapesttimes.hu/hungary/hungarian-authorities-apprehended-almost-16000-illegal-migrants-and-132-people-smugglers-last-year/
1219093773	20240107	202401	2024	2024.0192	HUN	HUNGARIAN	HUN								HUNGOV	HUNGARY	HUN					GOV			1	112	112	11	3	-2.0	2	1	2	-9.01639344262298	1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	20250106154500	https://www.budapesttimes.hu/hungary/hungarian-authorities-apprehended-almost-16000-illegal-migrants-and-132-people-smugglers-last-year/
1219093774	20240107	202401	2024	2024.0192	HUNGOV	HUNGARIAN	HUN					GOV			CRM	ILLEGAL MIGRANT						CRM			1	112	112	11	3	-2.0	3	1	3	-9.01639344262298	1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	20250106154500	https://www.budapesttimes.hu/hungary/hungarian-authorities-apprehended-almost-16000-illegal-migrants-and-132-people-smugglers-last-year/
1219093775	20240107	202401	2024	2024.0192	HUNGOV	HUNGARIAN	HUN					GOV			CRM	ILLEGAL MIGRANT						CRM			1	173	173	17	4	-5.0	3	1	3	-9.01639344262298	1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	1	Hungary	HU	HU		47	20	HU	20250106154500	https://www.budapesttimes.hu/hungary/hungarian-authorities-apprehended-almost-16000-illegal-migrants-and-132-people-smugglers-last-year/
1219093776	20240107	202401	2024	2024.0192	HUNGOV	HUNGARIAN	HUN					GOV			CRM	ILLEGAL MIGRANT						CRM			1	173	173	17	4	-5.0	3	1	3	-9.01639344262298	1	Slovenia	SI	SI		46.25	15.166667	SI	1	Slovenia	SI	SI		46.25	15.166667	SI	1	Slovenia	SI	SI		46.25	15.166667	SI	20250106154500	https://www.budapesttimes.hu/hungary/hungarian-authorities-apprehended-almost-16000-illegal-migrants-and-132-people-smugglers-last-year/
1219093777	20240107	202401	2024	2024.0192	ITA	ITALIAN	ITA																		1	036	036	03	1	4.0	6	1	6	3.33333333333333	4	Gorizia, Friuli-Venezia Giulia, Italy	IT	IT06	18346	45.945	13.5978	-118701	0								4	Gorizia, Friuli-Venezia Giulia, Italy	IT	IT06	18346	45.945	13.5978	-118701	20250106154500	https://sloveniatimes.com/c/european-capital-of-culture-2025
1219093778	20240107	202401	2024	2024.0192	ITA	ITALY	ITA								EUR	EUROPEAN	EUR								1	036	036	03	1	4.0	4	1	4	3.33333333333333	4	Gorizia, Friuli-Venezia Giulia, Italy	IT	IT06	18346	45.945	13.5978	-118701	4	Gorizia, Friuli-Venezia Giulia, Italy	IT	IT06	18346	45.945	13.5978	-118701	4	Gorizia, Friuli-Venezia Giulia, Italy	IT	IT06	18346	45.945	13.5978	-118701	20250106154500	https://sloveniatimes.com/c/european-capital-of-culture-2025
1219093779	20240107	202401	2024	2024.0192	MDV	MALE	MDV								JUD	MAGISTRATE						JUD			1	180	180	18	4	-9.0	10	1	10	-8.37320574162679	0								0								0								20250106154500	https://www.irishnews.com/news/northern-ireland/man-26-who-punched-91-year-old-man-in-the-face-and-a-woman-sitting-in-her-car-sentenced-ZTNJEIS3BVAQJK6Q5KNDPS66G4/
1219093780	20240107	202401	2024	2024.0192	MNCUSA	BOEING	USA					MNC			BUS	AEROSPACE						BUS			1	112	112	11	3	-2.0	10	1	10	-1.24164278892073	4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	4	Jeju, Cheju-do, South Korea	KS	KS01	24972	33.5097	126.522	-706093	20250106154500	https://www.forbes.com/sites/greatspeculations/2025/01/06/whats-in-store-for-boeing-stock-in-2025/
1219093781	20241207	202412	2024	2024.9233											CAN	CANADIAN	CAN								1	100	100	10	3	-5.0	10	1	10	-4	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20250106154500	https://www.ctvnews.ca/canada/u-s-postal-service-accepting-mail-and-packages-to-canada-again-following-strike-1.7165825
1219093782	20241207	202412	2024	2024.9233	DEU	GERMAN	DEU								CVL	IMMIGRANT						CVL			0	051	051	05	1	3.4	1	1	1	-6.23084780388151	4	Rotherham, Rotherham, United Kingdom	UK	UKL3	40130	53.4333	-1.35	-2606551	4	Rotherham, Rotherham, United Kingdom	UK	UKL3	40130	53.4333	-1.35	-2606551	4	Rotherham, Rotherham, United Kingdom	UK	UKL3	40130	53.4333	-1.35	-2606551	20250106154500	https://www.yahoo.com/news/u-k-prime-minister-keir-151139224.html
1219093783	20241207	202412	2024	2024.9233	DEU	GERMAN	DEU								CVL	IMMIGRANT						CVL			0	051	051	05	1	3.4	1	1	1	-6.23084780388151	1	Germany	GM	GM		51.5	10.5	GM	4	Rotherham, Rotherham, United Kingdom	UK	UKL3	40130	53.4333	-1.35	-2606551	4	Rotherham, Rotherham, United Kingdom	UK	UKL3	40130	53.4333	-1.35	-2606551	20250106154500	https://www.yahoo.com/news/u-k-prime-minister-keir-151139224.html
1219093784	20241207	202412	2024	2024.9233	DEU	GERMAN	DEU								CVL	IMMIGRANT						CVL			0	051	051	05	1	3.4	3	1	3	-6.23084780388151	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20250106154500	https://www.yahoo.com/news/u-k-prime-minister-keir-151139224.html
1219093785	20241207	202412	2024	2024.9233	ITA	MILAN	ITA								IRN	IRAN	IRN								1	173	173	17	4	-5.0	1	1	1	-10.2564102564103	4	Milan, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20250106154500	https://www.middleeastmonitor.com/20250106-tehran-says-detention-of-iranian-in-italy-amounts-to-hostage-taking/
1219093786	20241207	202412	2024	2024.9233	LBN	LEBANON	LBN								SAU	SAUDI ARABIA	SAU								0	042	042	04	1	1.9	1	1	1	-0.83194675540766	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Al Farhan, Saudi Arabia (general), Saudi Arabia	SA	SA00	25310	18	43.1333	-3091575	4	Al Farhan, Saudi Arabia (general), Saudi Arabia	SA	SA00	25310	18	43.1333	-3091575	20250106154500	https://www.al-monitor.com/originals/2025/01/us-envoy-hochstein-lebanon-israel-ceasefire-teeters-election-draws
1219093787	20241207	202412	2024	2024.9233	LBN	LEBANON	LBN								SAU	SAUDI ARABIA	SAU								0	042	042	04	1	1.9	1	1	1	-0.83194675540766	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Al Farhan, Saudi Arabia (general), Saudi Arabia	SA	SA00	25310	18	43.1333	-3091575	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20250106154500	https://www.al-monitor.com/originals/2025/01/us-envoy-hochstein-lebanon-israel-ceasefire-teeters-election-draws
1219093788	20241207	202412	2024	2024.9233	LBN	LEBANON	LBN								dru	DRUZE			dru						0	043	043	04	1	2.8	3	1	3	-0.83194675540766	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20250106154500	https://www.al-monitor.com/originals/2025/01/us-envoy-hochstein-lebanon-israel-ceasefire-teeters-election-draws
1219093789	20241207	202412	2024	2024.9233	SAU	SAUDI ARABIA	SAU								LBN	LEBANON	LBN								0	043	043	04	1	2.8	1	1	1	-0.83194675540766	4	Al Farhan, Saudi Arabia (general), Saudi Arabia	SA	SA00	25310	18	43.1333	-3091575	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Al Farhan, Saudi Arabia (general), Saudi Arabia	SA	SA00	25310	18	43.1333	-3091575	20250106154500	https://www.al-monitor.com/originals/2025/01/us-envoy-hochstein-lebanon-israel-ceasefire-teeters-election-draws
1219093790	20241207	202412	2024	2024.9233	SAU	SAUDI ARABIA	SAU								LBN	LEBANON	LBN								0	043	043	04	1	2.8	1	1	1	-0.83194675540766	4	Al Farhan, Saudi Arabia (general), Saudi Arabia	SA	SA00	25310	18	43.1333	-3091575	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20250106154500	https://www.al-monitor.com/originals/2025/01/us-envoy-hochstein-lebanon-israel-ceasefire-teeters-election-draws
1219093791	20241207	202412	2024	2024.9233	dru	DRUZE			dru						LBN	LEBANON	LBN								0	042	042	04	1	1.9	3	1	3	-0.83194675540766	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20250106154500	https://www.al-monitor.com/originals/2025/01/us-envoy-hochstein-lebanon-israel-ceasefire-teeters-election-draws
1219093792	20241230	202412	2024	2024.9863	CAN	CANADA	CAN								NLD	THE NETHERLAND	NLD								1	040	040	04	1	1.0	2	1	2	5.37482319660538	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	1	Netherlands	NL	NL		52.5	5.75	NL	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250106154500	https://eturbonews.com/ottawa-tourism-and-the-hague-convention-bureau-reveal-joint-association-and-event-marketing-partnership/
1219093793	20241230	202412	2024	2024.9863	CAN	OTTAWA	CAN								NLDGOV	THE HAGUE	NLD					GOV			1	040	040	04	1	1.0	6	1	6	5.37482319660538	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250106154500	https://eturbonews.com/ottawa-tourism-and-the-hague-convention-bureau-reveal-joint-association-and-event-marketing-partnership/
1219093794	20241230	202412	2024	2024.9863	CAN	OTTAWA	CAN								NLDGOV	THE HAGUE	NLD					GOV			1	051	051	05	1	3.4	6	1	6	5.37482319660538	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250106154500	https://eturbonews.com/ottawa-tourism-and-the-hague-convention-bureau-reveal-joint-association-and-event-marketing-partnership/
1219093795	20241230	202412	2024	2024.9863	CAN	OTTAWA	CAN								NLDGOV	THE HAGUE	NLD					GOV			1	057	057	05	1	8.0	6	1	6	5.37482319660538	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250106154500	https://eturbonews.com/ottawa-tourism-and-the-hague-convention-bureau-reveal-joint-association-and-event-marketing-partnership/
1219093796	20241230	202412	2024	2024.9863	GBRGOV	UNITED KINGDOM	GBR					GOV			GOV	GOVERNMENT						GOV			1	120	120	12	3	-4.0	1	1	1	-4.09604519774011	4	Rotherham, Rotherham, United Kingdom	UK	UKL3	40130	53.4333	-1.35	-2606551	4	Rotherham, Rotherham, United Kingdom	UK	UKL3	40130	53.4333	-1.35	-2606551	4	Rotherham, Rotherham, United Kingdom	UK	UKL3	40130	53.4333	-1.35	-2606551	20250106154500	https://www.yahoo.com/news/war-words-between-u-k-152636798.html
1219093797	20241230	202412	2024	2024.9863	GBRGOV	UNITED KINGDOM	GBR					GOV			GOV	GOVERNMENT						GOV			1	120	120	12	3	-4.0	1	1	1	-4.09604519774011	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250106154500	https://www.yahoo.com/news/war-words-between-u-k-152636798.html
1219093798	20241230	202412	2024	2024.9863	GOV	MINIST						GOV			CRM	GANG						CRM			1	120	120	12	3	-4.0	1	1	1	-4.09604519774011	4	Rotherham, Rotherham, United Kingdom	UK	UKL3	40130	53.4333	-1.35	-2606551	4	Rotherham, Rotherham, United Kingdom	UK	UKL3	40130	53.4333	-1.35	-2606551	4	Rotherham, Rotherham, United Kingdom	UK	UKL3	40130	53.4333	-1.35	-2606551	20250106154500	https://www.yahoo.com/news/war-words-between-u-k-152636798.html
1219093799	20241230	202412	2024	2024.9863	GOV	MINIST						GOV			CRM	GANG						CRM			1	120	120	12	3	-4.0	1	1	1	-4.09604519774011	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20250106154500	https://www.yahoo.com/news/war-words-between-u-k-152636798.html
1219093800	20241230	202412	2024	2024.9863	GOV	MINIST						GOV			CRM	GANG						CRM			1	120	120	12	3	-4.0	6	1	6	-4.09604519774011	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250106154500	https://www.yahoo.com/news/war-words-between-u-k-152636798.html
1219093801	20241230	202412	2024	2024.9863	ISR	ISRAELI	ISR								CVL	NEIGHBORHOOD						CVL			0	0874	087	08	2	10.0	1	1	1	-0.83194675540766	1	Israel	IS	IS		31.5	34.75	IS	4	Bayada, Liban-Sud, Lebanon	LE	LE06	18314	33.205	35.3289	-797998	4	Bayada, Liban-Sud, Lebanon	LE	LE06	18314	33.205	35.3289	-797998	20250106154500	https://www.al-monitor.com/originals/2025/01/us-envoy-hochstein-lebanon-israel-ceasefire-teeters-election-draws
1219093802	20241230	202412	2024	2024.9863	ISR	ISRAELI	ISR								LBNCVL	LEBANON	LBN					CVL			0	0874	087	08	2	10.0	1	1	1	-0.83194675540766	4	Bayada, Liban-Sud, Lebanon	LE	LE06	18314	33.205	35.3289	-797998	4	Bayada, Liban-Sud, Lebanon	LE	LE06	18314	33.205	35.3289	-797998	1	Israel	IS	IS		31.5	34.75	IS	20250106154500	https://www.al-monitor.com/originals/2025/01/us-envoy-hochstein-lebanon-israel-ceasefire-teeters-election-draws
1219093803	20241230	202412	2024	2024.9863	ISRMIL	ISRAELI	ISR					MIL			CVL	NEIGHBORHOOD						CVL			0	0874	087	08	2	10.0	3	1	3	-0.83194675540766	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20250106154500	https://www.al-monitor.com/originals/2025/01/us-envoy-hochstein-lebanon-israel-ceasefire-teeters-election-draws
1219093804	20241230	202412	2024	2024.9863	NLD	THE NETHERLAND	NLD								CAN	CANADA	CAN								1	040	040	04	1	1.0	2	1	2	5.37482319660538	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250106154500	https://eturbonews.com/ottawa-tourism-and-the-hague-convention-bureau-reveal-joint-association-and-event-marketing-partnership/
1219093805	20241230	202412	2024	2024.9863	NLD	THE NETHERLAND	NLD								NLDGOV	THE HAGUE	NLD					GOV			1	051	051	05	1	3.4	2	1	2	5.37482319660538	1	Netherlands	NL	NL		52.5	5.75	NL	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250106154500	https://eturbonews.com/ottawa-tourism-and-the-hague-convention-bureau-reveal-joint-association-and-event-marketing-partnership/
1219093806	20241230	202412	2024	2024.9863	NLD	THE NETHERLAND	NLD								NLDGOV	THE HAGUE	NLD					GOV			1	057	057	05	1	8.0	2	1	2	5.37482319660538	1	Netherlands	NL	NL		52.5	5.75	NL	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250106154500	https://eturbonews.com/ottawa-tourism-and-the-hague-convention-bureau-reveal-joint-association-and-event-marketing-partnership/
1219093807	20241230	202412	2024	2024.9863	NLDGOV	THE HAGUE	NLD					GOV			CAN	OTTAWA	CAN								1	040	040	04	1	1.0	6	1	6	5.37482319660538	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250106154500	https://eturbonews.com/ottawa-tourism-and-the-hague-convention-bureau-reveal-joint-association-and-event-marketing-partnership/
1219093808	20241230	202412	2024	2024.9863	NLDGOV	THE HAGUE	NLD					GOV			CAN	OTTAWA	CAN								1	057	057	05	1	8.0	6	1	6	5.37482319660538	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250106154500	https://eturbonews.com/ottawa-tourism-and-the-hague-convention-bureau-reveal-joint-association-and-event-marketing-partnership/
1219093809	20241230	202412	2024	2024.9863	NLDGOV	THE HAGUE	NLD					GOV			NLD	THE NETHERLAND	NLD								1	057	057	05	1	8.0	2	1	2	5.37482319660538	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	1	Netherlands	NL	NL		52.5	5.75	NL	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20250106154500	https://eturbonews.com/ottawa-tourism-and-the-hague-convention-bureau-reveal-joint-association-and-event-marketing-partnership/
1219093810	20250105	202501	2025	2025.0137	ISR	ISRAEL	ISR								PSEREF	PALESTINE	PSE					REF			1	075	075	07	2	7.0	4	1	4	-10.1910828025478	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250106154500	https://www.middleeastmonitor.com/20250106-8th-baby-freezes-to-death-in-gaza/
1219093811	20250105	202501	2025	2025.0137	PSE	GAZA	PSE								PSEREF	PALESTINE	PSE					REF			1	075	075	07	2	7.0	6	1	6	-10.1910828025478	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20250106154500	https://www.middleeastmonitor.com/20250106-8th-baby-freezes-to-death-in-gaza/
1219093812	20250106	202501	2025	2025.0164											AFG	KABUL	AFG								0	112	112	11	3	-2.0	8	1	8	-6.86274509803922	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20250106154500	http://www.uniindia.com/india-condemns-pakistani-cross-border-attacks-into-afghanistan-slams-islamabad/india/news/3361506.html
1219093813	20250106	202501	2025	2025.0164											AFR	AFRICA	AFR								0	010	010	01	1	0.0	1	1	1	0.9501187648456	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	1	Thailand	TH	TH		15	100	TH	20250106154500	https://www.iol.co.za/capeargus/news/george-mothers-ongoing-battle-for-daughters-release-from-thai-prison-continues-c932de63-110c-477c-8611-23b062983b8d
1219093814	20250106	202501	2025	2025.0164											AFR	AFRICA	AFR								0	014	014	01	1	0.0	1	1	1	0.9501187648456	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20250106154500	https://www.iol.co.za/capeargus/news/george-mothers-ongoing-battle-for-daughters-release-from-thai-prison-continues-c932de63-110c-477c-8611-23b062983b8d
1219093815	20250106	202501	2025	2025.0164											AFR	AFRICA	AFR								0	014	014	01	1	0.0	1	1	1	0.9501187648456	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	1	Thailand	TH	TH		15	100	TH	20250106154500	https://www.iol.co.za/capeargus/news/george-mothers-ongoing-battle-for-daughters-release-from-thai-prison-continues-c932de63-110c-477c-8611-23b062983b8d
1219093816	20250106	202501	2025	2025.0164											AFR	AFRICA	AFR								1	043	043	04	1	2.8	10	1	10	3.49650349650349	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20250106154500	https://www.graphic.com.gh/news/general-news/21-african-heads-of-state-foreign-dignitaries-to-attend-mahamas-inauguration.html
1219093817	20250106	202501	2025	2025.0164											AFR	AFRICA	AFR								1	173	173	17	4	-5.0	1	1	1	0.9501187648456	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20250106154500	https://www.iol.co.za/capeargus/news/george-mothers-ongoing-battle-for-daughters-release-from-thai-prison-continues-c932de63-110c-477c-8611-23b062983b8d
1219093818	20250106	202501	2025	2025.0164											AFR	AFRICA	AFR								1	173	173	17	4	-5.0	1	1	1	0.9501187648456	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20250106154500	https://www.iol.co.za/capeargus/news/george-mothers-ongoing-battle-for-daughters-release-from-thai-prison-continues-c932de63-110c-477c-8611-23b062983b8d
1219093819	20250106	202501	2025	2025.0164											AGO	ANGOLA	AGO								1	042	042	04	1	1.9	2	1	2	-1.49253731343283	0								1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20250106154500	https://biztoc.com/x/6ffd2d0a81095435
