1218678616	20240104	202401	2024	2024.0110	CHN	CHINA	CHN								IND	NEW DELHI	IND								0	042	042	04	1	1.9	2	1	2	2.28571428571428	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250103110000	https://www.thestatesman.com/india/india-has-always-stood-by-maldives-jaishankar-1503382533.html
1218678617	20240104	202401	2024	2024.0110	CHN	CHINA	CHN								IND	NEW DELHI	IND								0	042	042	04	1	1.9	2	1	2	2.28571428571428	1	China	CH	CH		35	105	CH	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	1	China	CH	CH		35	105	CH	20250103110000	https://www.thestatesman.com/india/india-has-always-stood-by-maldives-jaishankar-1503382533.html
1218678618	20240104	202401	2024	2024.0110	EDU	PROFESSOR						EDU													0	012	012	01	1	-0.4	10	5	10	-3.17525877049387	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250103110000	https://www.lynnnews.co.uk/national/elon-musk-grooming-attacks-misjudged-and-misinformed-wes-streeting-says-135918/
1218678619	20240104	202401	2024	2024.0110	EDU	PROFESSOR						EDU													0	020	020	02	1	3.0	10	5	10	-3.17525877049387	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250103110000	https://www.lynnnews.co.uk/national/elon-musk-grooming-attacks-misjudged-and-misinformed-wes-streeting-says-135918/
1218678620	20240104	202401	2024	2024.0110	EDU	UNIVERSITY						EDU			USAEDU	UNITED STATES	USA					EDU			0	010	010	01	1	0.0	2	1	2	-3.34261838440111	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20250103110000	https://www.fool.com/investing/2025/01/03/should-you-buy-stocks-if-a-recession-is-coming-in/
1218678621	20240104	202401	2024	2024.0110	FRA	FRANCE	FRA																		1	051	051	05	1	3.4	2	1	2	-0.56657223796034	1	Romania	RO	RO		46	25	RO	0								1	Romania	RO	RO		46	25	RO	20250103110000	https://mondediplo.com/2025/01/14evangelicism
1218678622	20240104	202401	2024	2024.0110	FRAGOV	FRANCE	FRA					GOV			FRA	FRANCE	FRA								1	013	013	01	1	0.4	2	1	2	-0.56657223796034	1	Egypt	EG	EG		27	30	EG	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Roma, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20250103110000	https://mondediplo.com/2025/01/14evangelicism
1218678623	20240104	202401	2024	2024.0110	FRAGOV	FRANCE	FRA					GOV			FRA	FRANCE	FRA								1	051	051	05	1	3.4	2	1	2	-0.56657223796034	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20250103110000	https://mondediplo.com/2025/01/14evangelicism
1218678624	20240104	202401	2024	2024.0110	GBREDU	UNITED KINGDOM	GBR					EDU													0	012	012	01	1	-0.4	10	5	10	-3.17525877049387	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20250103110000	https://www.lynnnews.co.uk/national/elon-musk-grooming-attacks-misjudged-and-misinformed-wes-streeting-says-135918/
1218678625	20240104	202401	2024	2024.0110	GBREDU	UNITED KINGDOM	GBR					EDU													0	020	020	02	1	3.0	14	7	14	-3.26232159344906	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	0								4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20250103110000	https://www.hamhigh.co.uk/news/national/24830645.elon-musk-grooming-attacks-misjudged-misinformed-wes-streeting-says/
